Source ,Page number,Order,Week,Day,Type,Lexicality,Orthography,Phonology,Flag for Discussion,Notes,Mismatch with CMU Transcription,Coder(s)
Jolly Phonics Teacher's Book: Student Book 1,76,76,8,4,Rule example word,Word,art,ɑɹt,,,0,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1/The Phonics Handbook (in print letters): Section 2 Sound Sheets,76/114,76,8,4,Rule example word,Word,bar,bɑɹ,,,0,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1/The Phonics Handbook (in print letters): Section 2 Sound Sheets,76/114,76,8,4,Rule example word,Word,car,kɑɹ,,,0,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1/The Phonics Handbook (in print letters): Section 2 Sound Sheets,76/115,76,8,4,Rule example word,Word,jar,dʒɑɹ,,,0,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1,76,76,8,4,Rule example word,Word,bark,bɑɹk,,,0,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1/The Phonics Handbook (in print letters): Section 2 Sound Sheets,76/114,76,8,4,Rule example word,Word,barn,bɑɹn,,,0,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1/The Phonics Handbook (in print letters): Section 2 Sound Sheets,76/114,76,8,4,Rule example word,Word,card,kɑɹd,,,0,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1/The Phonics Handbook (in print letters): Section 2 Sound Sheets,76/114,76,8,4,Rule example word,Word,cart,kɑɹt,,,0,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1,76,76,8,4,Rule example word,Word,charm,tʃɑɹm,,,0,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1,76,76,8,4,Rule example word,Word,chart,tʃɑɹt,,,0,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1/The Phonics Handbook (in print letters): Section 2 Sound Sheets,76/115,76,8,4,Rule example word,Word,dark,dɑɹk,,,0,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1,76,76,8,4,Rule example word,Word,dart,dɑɹt,,,0,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1,76,76,8,4,Rule example word,Word,farm,fɑɹm,,,0,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1,76,76,8,4,Rule example word,Word,hard,hɑɹd,,,0,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1,76,76,8,4,Rule example word,Word,harm,hɑɹm,,,0,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1,76,76,8,4,Rule example word,Word,harp,hɑɹp,,,0,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1,76,76,8,4,Rule example word,Word,march,mɑɹtʃ,,,0,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1,76,76,8,4,Rule example word,Word,marsh,mɑɹʃ,,,0,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1,76,76,8,4,Rule example word,Word,park,pɑɹk,,,0,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1,76,76,8,4,Rule example word,Word,part,pɑɹt,,,0,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1,76,76,8,4,Rule example word,Word,scar,skɑɹ,,,0,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1/The Phonics Handbook (in print letters): Section 2 Sound Sheets,76,76,8,4,Rule example word,Word,shark,ʃɑɹk,,,0,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1,76,76,8,4,Rule example word,Word,sharp,ʃɑɹp,,,0,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1,76,76,8,4,Rule example word,Word,star,stɑɹ,,,0,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1,76,76,8,4,Rule example word,Word,tart,tɑɹt,,,0,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1,76,76,8,4,Rule example word,Word,yard,jɑɹd,,,0,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1/The Phonics Handbook (in print letters): Section 2 Sound Sheets,76/114,76,8,4,Rule example word,Word,farmer,fɑɹmɚ,,,1 - fɑɹmɝ,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1/The Phonics Handbook (in print letters): Section 2 Sound Sheets,76/115,76,8,4,Rule example word,Word,scarf,skɑɹf,,,0,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1/The Phonics Handbook (in print letters): Section 2 Sound Sheets,76/114,76,8,4,Rule example word,Word,smart,smɑɹt,,,0,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1,76,76,8,4,Rule example word,Word,spark,spɑɹk,,,0,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1,76,76,8,4,Rule example word,Word,start,stɑɹt,,,0,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1,76,76,8,4,Rule example word,Word,cartoon,kɑɹtun,,,0,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1,76,76,8,4,Rule example word,Word,farmyard,fɑɹmjɑɹd,,,0,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1,76,76,8,4,Rule example word,Word,starfish,stɑɹfɪʃ,,,0,EA/HR/IC
The Phonics Handbook (in print letters): Section 2 Sound Sheets,114,76,8,4,Rule example word,Word,artist,ɑɹtɪst,,,1 - ɑɹtʌst,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1,76,76,8,4,Tricky word,Word,are,ɑɹ,,,0,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1,76,76,8,4,Tricky word,Word,all,ɑl,,,1 - ɔl,EA/HR/IC
